12354809907	30032
12356122378	30032
12358770886	30032
12358796443	30082
12358796407	30082
12363250763	30119
12362681264	30119
12363889903	30119
12369745842	30082
12371686511	30082
12371739493	30082
12371780204	30082
12371773153	30119
12371686598	30119
12376792702	30032
12379715217	30119
12379740804	30119
12383894974	30119
12386733052	30119
12386926471	30119
12388956881	30119
12394660115	30119
12394660114	30119
12394647042	30119
12400251543	30082
12401364627	30119
12400841040	30119
12404474575	30119
12407488777	30119
12407997758	30119
12410063796	30032
12410005132	30119
12417399062	30082
12425735970	30119
12425792403	30119
12425735943	30119
12426330310	30119
12426129423	30119
12429497344	30082
12430205176	30119
12430205189	30119
12431499708	30119
12432056863	30119
12431322210	30119
12438971886	30082
12439895891	30119
12438971830	30119
12439776353	30119
12439351247	30119
12439895889	30119
12449574969	30119
12449769771	30032
12449769768	30032
12452998251	30119
12452848856	30119
12452853454	30119
12461071914	30032
12461591783	30082
12470831617	30032
12470831607	30082
12472299000	30119
12472395256	30119
12478516922	30032
12479604197	30082
12485982220	30032
12492819944	30032
12492520380	30082
12494497559	30082
12495348248	30032
12495068520	30032
12501401596	30032
12509512299	30032
12512600763	30032
12513115580	30032
12515468697	30032
12513115562	30082
12517029698	30082
12518132363	30032
12518765123	30032
12518765122	30032
12522040088	30032
12521153663	30032
12520244479	30032
12524537287	30032
12527323327	30032
12526683392	30032
12529818708	30032
12530862797	30082
12532642544	30032
12534533793	30032
12534533792	30032
12534686893	30032
12535352274	30032
12537350362	30032
12536063693	30032
12536517067	30032
12536917643	30032
12536679233	30032
12540560037	30032
12540635210	30032
12540719428	30032
12540597932	30032
12540668059	30032
12540719400	30032
12552918836	30032
12552180004	30032
12552918837	30032
12555701771	30082
12560538496	30032
12561397693	30032
12568882991	30032
12567286780	30119
12568813232	30119
12568102861	30119
12568882956	30119
12575029330	30032
12579669958	30082
12581255381	30119
12580861632	30032
12585986661	30119
12590020694	30119
12591022989	30119
12592034760	30119
12595350450	30119
12600850495	30082
12612223292	30082
11190604438	30111
11190602572	30111
11190450599	30111
11190621005	30111
11190602575	30111
11242889368	30082
11433852578	30082
11608100850	30082
11696777123	30082
11713177869	30082
11713596740	30082
11713620294	30082
11713620290	30082
11713498754	30082
11713538271	30082
11713540763	30082
11713538256	30082
11726982198	30082
11727147557	30082
11730708157	30082
11741020552	30082
11752099924	30082
11780402061	30082
11789559858	30082
11789272449	30082
11789272457	30082
11789271785	30082
11790242706	30082
11801816093	30082
11801813958	30082
11803090272	30082
11810717264	30082
11810689179	30082
11810727361	30082
11822217791	30082
11823579646	30082
11823813295	30082
11838473715	30082
11839288629	30082
11851159048	30082
11857440069	30082
11870954003	30082
11930548921	30032
11942230326	30032
11944309389	30032
11990349040	30032
11995855801	30032
12000644210	30032
12015613702	30082
12024460819	30082
12033815660	30032
12035565934	30032
12102554407	30032
12133110029	30119
12136497693	30082
12150951992	30082
12151458688	30119
12156949354	30082
12180451367	30032
12184321988	30119
12185033277	30082
12200740897	30119
12199379231	30119
12200594041	30119
12203916854	30082
12204657679	30119
12217618945	30119
12218321764	30082
12218308462	30082
12218974870	30032
12219518202	30119
12227349287	30119
12227266864	30119
12236186848	30119
12237459522	30119
12244460942	30082
12246066082	30119
12245479385	30119
12245001229	30119
12244460907	30119
12244524911	30119
12245479330	30032
12245479347	30032
12246477286	30032
12245836476	30119
12245479352	30082
12245479356	30119
12264344676	30032
12266926406	30032
12268060858	30032
12274276626	30118
12274269449	30082
12276394748	30032
12275961405	30032
12281361193	30032
12282386107	30032
12282611521	30032
12285594134	30032
12287049166	30082
12286090751	30119
12287561849	30032
12287170715	30032
12287561848	30032
12287170714	30032
12288561988	30032
12288561937	30032
12290960473	30032
12290844966	30082
12290913858	30082
12293438780	30032
12293578455	30032
12293428454	30032
12293337189	30032
12293578454	30032
12293292073	30032
12293438789	30032
12294399387	30032
12294486874	30119
12294740882	30119
12294486871	30119
12294486892	30032
12294740865	30032
12294740866	30032
12293578428	30032
12303561130	30082
12304707776	30119
12304220209	30119
12305162752	30032
12306293599	30032
12309557560	30032
12307672584	30032
12309732027	30032
12307336263	30032
12309606287	30032
12309557591	30082
12313786658	30032
12314319972	30032
12314865015	30032
12314211543	30032
12314319971	30032
12313786657	30032
12314537543	30032
12314537540	30032
12314537541	30032
12313786653	30032
12314865032	30032
12317527447	30032
12317556374	30082
12318321451	30082
12317527492	30119
12317978142	30119
12317756070	30119
12320104010	30119
12319440829	30119
12321065685	30082
12322840124	30032
12323685466	30119
12323942432	30119
12323685467	30119
12325283759	30032
12324830047	30032
12325430512	30032
12325488622	30119
12325601833	30032
12325488612	30032
12325430561	30032
12325488625	30032
12325601831	30032
12324830075	30032
12325488604	30119
12328289453	30082
12331123397	30032
12331123320	30119
12332192932	30032
12332192933	30032
12332241049	30032
12332389942	30032
12332389941	30032
12332241048	30032
12332389940	30032
12331959967	30032
12332241044	30032
12331123304	30032
12332192935	30032
12333090840	30032
12332183260	30032
12331959981	30032
12332183259	30119
12331596530	30119
12331959985	30082
12332389974	30082
12332241072	30119
12331596536	30119
12334319213	30119
12334167912	30119
12332192967	30119
12332389977	30119
12332183271	30119
12332183264	30119
12335720681	30119
12335720694	30119
12335573932	30119
12337719111	30118
12337719123	30119
12337147232	30119
12340725397	30119
12340521858	30119
12342267889	30032
12340725353	30032
12342397834	30032
12340521842	30032
12343216532	30119
12346354941	30082
12351730637	30032
12351430538	30032
12351730626	30032
12351730627	30032
12352295414	30032
12355574877	30119
12355463165	30119
12356294004	30119
12355463138	30119
12354809907	30032
12356122378	30032
12358770886	30032
12359858621	30032
12358796443	30082
12358796407	30082
12363250763	30119
12363394807	30119
12362681264	30119
12363889903	30119
12363889994	30119
12369745842	30082
12371805289	30082
12371780169	30082
12371773153	30119
12371686598	30119
12380889170	30119
12379715217	30119
12379740804	30119
12386733052	30119
12386926471	30119
12390411914	30032
12394660115	30119
12394660114	30119
12394647042	30119
12400251543	30082
12399664484	30119
12401364627	30119
12404659177	30119
12404474575	30119
12403151261	30119
12407488777	30119
12407997758	30119
12407681776	30119
12410005132	30119
12417435287	30119
12420070932	30032
12425735970	30119
12425792402	30119
12425792403	30119
12425735943	30119
12426330310	30119
12426129423	30119
12429497344	30082
12430205179	30119
12430205176	30119
12429733007	30119
12429497385	30119
12430205127	30119
12430205189	30119
12431499711	30119
12431322238	30119
12431499708	30119
12431499703	30119
12431568916	30119
12432056863	30119
12431322210	30119
12438971886	30082
12438450653	30119
12439551837	30119
12439165437	30119
12439895891	30119
12438971830	30119
12439776353	30119
12439351247	30119
12439895889	30119
12449574969	30119
12449574968	30119
12448285453	30119
12449769771	30032
12452817869	30119
12452998251	30119
12452848856	30119
12452853454	30119
12461071914	30032
12461591783	30082
12470831617	30032
12470831607	30082
12472299000	30119
12473745391	30119
12472395263	30119
12478516922	30032
12479604197	30082
12481582417	30119
12485857928	30032
12485982220	30032
12492819944	30032
12492520380	30082
12494497559	30082
12495348249	30032
12495348248	30032
12495068520	30032
12494986156	30032
12495501903	30032
12501401596	30032
12501998760	30032
12510389501	30032
12512600763	30032
12515468696	30032
12513365904	30032
12515468697	30032
12517834617	30032
12517029698	30082
12518132363	30032
12518765122	30032
12520244475	30032
12522040088	30032
12521063835	30032
12521153663	30032
12521719872	30032
12520244479	30032
12524537287	30032
12527323327	30032
12527364540	30032
12526683392	30032
12526865229	30032
12529818708	30032
12530862797	30082
12532642544	30032
12534533793	30032
12534533792	30032
12534874385	30032
12534686893	30032
12534751113	30032
12535164621	30082
12535352274	30032
12536679233	30032
12536917648	30032
12540560037	30032
12540635210	30032
12540719431	30032
12540719428	30032
12540597932	30032
12540597933	30032
12540668058	30032
12540719400	30032
12552104963	30032
12552180004	30032
12552918837	30032
12552104961	30032
12555701771	30082
12555685466	30119
12561397693	30032
12568882991	30032
12567286780	30119
12569658557	30119
12568813232	30119
12568102861	30119
12568102862	30119
12568882956	30119
12568505076	30119
12571578251	30119
12572847660	30119
12575029330	30032
12579669958	30082
12580331128	30119
12583789966	30119
12583568096	30119
12584500490	30119
12585986661	30119
12589457419	30119
12591299218	30119
12591299213	30119
12595048868	30119
12600850495	30082
12602516860	30119
12611996537	30119
12621250100	30082
12632720040	30082
11185308760	30111
11190604438	30111
11190602572	30111
11190450599	30111
11190621005	30111
11190621004	30111
11190602575	30111
11190602581	30111
11433852578	30082
11608100850	30082
11713540763	30082
11789272449	30082
11789470367	30082
11789271785	30082
11825698342	30082
11838473715	30082
11857440069	30082
11865650046	30119
11930078651	30032
11944309389	30032
11951855536	30032
11960219344	30032
11971332874	30032
12001107819	30032
12015613702	30082
12033682915	30032
12033997834	30032
12033997835	30032
12035565934	30032
12038469375	30032
12082598528	30032
12106805681	30082
12115965340	30032
12133110029	30119
12150951992	30082
12156949354	30082
12158313114	30032
12157640387	30032
12185033277	30082
12200594040	30119
12200785695	30119
12204504790	30119
12203916854	30082
12217541070	30119
12219518202	30119
12229055590	30032
12229212732	30119
12234622097	30122
12235924670	30032
12236186818	30032
12237043295	30082
12237452889	30082
12236770107	30119
12237656147	30121
12243478944	30032
12245001227	30119
12245315141	30119
12246066082	30119
12245479385	30119
12244460907	30119
12245836497	30119
12244524911	30119
12245001231	30119
12245479346	30032
12245001262	30119
12245479352	30082
12246066072	30119
12245479356	30119
12257218591	30119
12266167591	30032
12264344676	30032
12266167584	30032
12267210784	30082
12274276626	30118
12274269449	30082
12275961477	30032
12274276673	30032
12276394748	30032
12275961405	30032
12276394743	30032
12281361193	30032
12287049166	30082
12287561848	30032
12288561937	30032
12290913869	30082
12293337189	30032
12293578454	30032
12293292070	30032
12293428449	30032
12293438789	30032
12294399387	30032
12294486874	30119
12294399399	30119
12293578416	30119
12294486871	30119
12294486892	30032
12293578428	30032
12296951352	30119
12303561130	30082
12306380095	30032
12306293599	30032
12309557560	30032
12307672584	30032
12307672585	30032
12309732027	30032
12307336263	30032
12309606287	30032
12309557591	30082
12313073095	30082
12314319972	30032
12314865015	30032
12314211543	30032
12314319971	30032
12313786657	30032
12314537543	30032
12314537541	30032
12313786653	30032
12314319948	30032
12314537569	30121
12314831947	30121
12317556374	30082
12318321451	30082
12317527492	30119
12317978142	30119
12317527495	30121
12320104010	30119
12320025616	30119
12319440829	30119
12321296584	30082
12321065685	30082
12322840124	30032
12323685469	30119
12323685466	30119
12323942432	30119
12323685467	30119
12325283759	30032
12324830047	30032
12323768944	30119
12325601833	30032
12325601826	30032
12325430561	30032
12325488625	30032
12325601831	30032
12328289453	30082
12331123397	30032
12331123320	30119
12332192932	30032
12332192933	30032
12332241049	30032
12332389941	30032
12332241048	30032
12332389940	30032
12331959967	30032
12332389945	30032
12332241044	30032
12331123304	30032
12332192935	30032
12333090840	30032
12333090841	30032
12332183260	30032
12331959981	30032
12332241072	30119
12331596536	30119
12335524513	30119
12335720681	30119
12335720694	30119
12337719146	30119
12335573932	30119
12337719111	30118
12337719123	30119
12335720638	30119
12335698095	30119
12340725397	30119
12342267889	30032
12340725353	30032
12342397834	30032
12346354941	30082
12352295473	30032
12351730637	30032
12351430538	30032
12351430541	30032
12351730627	30032
12351224319	30032
12352295414	30032
12354809934	30119
12356122393	30119
12355574877	30119
12355574876	30119
12355463165	30119
12356294099	30032
12359858621	30032
12358796443	30082
12358796407	30082
12363250763	30119
12363394807	30119
12363889994	30119
12369745842	30082
12371686511	30082
12371805289	30082
12371739493	30082
12371780204	30082
12371780169	30082
12371773153	30119
12371686598	30119
12376792702	30032
12380889170	30119
12379715217	30119
12379740804	30119
12386926471	30119
12388956881	30119
12390411914	30032
12394660115	30119
12394660114	30119
12400251543	30082
12404659177	30119
12404474575	30119
12403151261	30119
12407488777	30119
12407681776	30119
12410005132	30119
12417399062	30082
12417435287	30119
12420070932	30032
12425735970	30119
12425792402	30119
12425792403	30119
12425735943	30119
12426330310	30119
12426129423	30119
12429497344	30082
12429497385	30119
12430205127	30119
12430205189	30119
12431499703	30119
12431499788	30119
12438971886	30082
12438450653	30119
12439551837	30119
12439165437	30119
12439776353	30119
12439895889	30119
12449574969	30119
12449574968	30119
12448285453	30119
12449769771	30032
12452817869	30119
12452998251	30119
12452848856	30119
12452853454	30119
12461071914	30032
12461591783	30082
12470831617	30032
12470831607	30082
12472299000	30119
12472395256	30119
12479190351	30032
12478516922	30032
12479604197	30082
12481582417	30119
12485982220	30032
12492819944	30032
12492520380	30082
12494207642	30082
12494497559	30082
12495348249	30032
12495348248	30032
12494986156	30032
12495501903	30032
12495005193	30032
12501401596	30032
12501998760	30032
12510389501	30032
12509512299	30032
12512600719	30032
12512125370	30032
12512600763	30032
12513115580	30032
12515468696	30032
12513365904	30032
12515468697	30032
12512667560	30082
12517834617	30032
12517029698	30082
12518765123	30032
12518765122	30032
12522040088	30032
12521719872	30032
12520244479	30032
12524537287	30032
12527323327	30032
12527364541	30032
12526683392	30032
12526683393	30032
12526865219	30032
12530862797	30082
12534533793	30032
12534874385	30032
12534686893	30032
12534751113	30032
12535164621	30082
12535352274	30032
12536917616	30119
12537350362	30032
12536063693	30032
12536517067	30032
12536917643	30032
12536679233	30032
12540560037	30032
12540635210	30032
12540719431	30032
12540560036	30032
12540668059	30032
12540597933	30032
12540668058	30032
12552104963	30032
12552180004	30032
12555701771	30082
12555685466	30119
12563832624	30032
12564518953	30032
12567286780	30119
12569658557	30119
12568813232	30119
12568102861	30119
12568102862	30119
12571578251	30119
12579669958	30082
12580861632	30032
12583568096	30119
12584500499	30119
12585603772	30119
12586170222	30119
12585603714	30119
12585603713	30119
12586145835	30119
12586260028	30119
12585986661	30119
12591022989	30119
12593058006	30119
12591022988	30119
12600850495	30082
12602107031	30119
12612223292	30082
12621250100	30082
12632720040	30082
11190604438	30111
11190602572	30111
11190450599	30111
11190621005	30111
11190621004	30111
11190602575	30111
11190602581	30111
11242889368	30082
11433852578	30082
11713177869	30082
11713620294	30082
11713620290	30082
11713540763	30082
11713538256	30082
11726982198	30082
11741020552	30082
11780402061	30082
11789272449	30082
11789271785	30082
11790242706	30082
11801816093	30082
11801813958	30082
11803090272	30082
11810717264	30082
11810727361	30082
11930548921	30032
11930078651	30032
11942230326	30032
11960219344	30032
11990349040	30032
11995855801	30032
12000644210	30032
12001107819	30032
12024460819	30082
12082598528	30032
12102554407	30032
12106805681	30082
12136497693	30082
12151458688	30119
12156949354	30082
12185033277	30082
12200740897	30119
12200594041	30119
12204504790	30119
12203916854	30082
12204657679	30119
12217618945	30119
12218308439	30082
12218321764	30082
12218308462	30082
12223480103	30082
12224624408	30032
12229055590	30032
12230196684	30122
12234622097	30122
12235924670	30032
12236186818	30032
12237043295	30082
12237452889	30082
12236186848	30119
12236770107	30119
12237459522	30119
12237656147	30121
12244460942	30082
12243478944	30032
12245001227	30119
12245315141	30119
12246066082	30119
12245836497	30119
12245001231	30119
12245479330	30032
12245479347	30032
12246477286	30032
12245479349	30032
12245479352	30082
12264344676	30032
12266167584	30032
12267210784	30082
12266926406	30032
12274269833	30082
12274269449	30082
12275961477	30032
12274276673	30032
12276394748	30032
12275961405	30032
12281361193	30032
12282386107	30032
12281435594	30032
12285594134	30032
12287049166	30082
12286090751	30119
12287561849	30032
12287170715	30032
12287561848	30032
12287170714	30032
12288561988	30032
12290960473	30032
12290844966	30082
12290833165	30082
12290913869	30082
12290913858	30082
12293438780	30032
12293428454	30032
12293337189	30032
12293578454	30032
12293337187	30032
12293292070	30032
12293428449	30032
12293438756	30032
12293500677	30032
12293438789	30032
12294486874	30119
12294740882	30119
12294486871	30119
12294486892	30032
12294740865	30032
12294740866	30032
12293578428	30032
12296951352	30119
12303561130	30082
12304707776	30119
12304220209	30119
12305162752	30032
12306380095	30032
12306293599	30032
12309557560	30032
12307672584	30032
12307672585	30032
12307336263	30032
12309606287	30032
12313073095	30082
12314319972	30032
12314211543	30032
12314319971	30032
12313786657	30032
12314537540	30032
12314537541	30032
12314319948	30032
12314537569	30121
12314319937	30121
12314865032	30032
12317556374	30082
12318321451	30082
12317756070	30119
12317527495	30121
12320025616	30119
12319440829	30119
12321065685	30082
12322840124	30032
12323685466	30119
12323942432	30119
12325283759	30032
12324830047	30032
12325430512	30032
12323768944	30119
12325488622	30119
12325601833	30032
12325488612	30032
12325601826	30032
12325601831	30032
12324830075	30032
12325488604	30119
12328289453	30082
12331123397	30032
12331123320	30119
12332192932	30032
12332192933	30032
12332241049	30032
12332389942	30032
12332389941	30032
12332389940	30032
12332389945	30032
12332241044	30032
12331123304	30032
12332192935	30032
12333090840	30032
12333090841	30032
12332183259	30119
12332192950	30119
12332389934	30119
12331596530	30119
12331959985	30082
12332389974	30082
12332241072	30119
12331596536	30119
12334319213	30119
12334167912	30119
12332389977	30119
12332183271	30119
12332183264	30119
12335524513	30119
12337719111	30118
12337719123	30119
12337147232	30119
12335720638	30119
12335698095	30119
12340521858	30119
12342267889	30032
12340725353	30032
12342397834	30032
12340521842	30032
12343216532	30119
12346354941	30082
12351730637	30032
12351430538	30032
12351430541	30032
12351730627	30032
12351224319	30032
12352295414	30032
12355463172	30119
12356122393	30119
12355574877	30119
12355574876	30119
12355463165	30119
12356294004	30119
12355463138	30119
12356294099	30032
12356122378	30032
12358770886	30032
12358796443	30082
12358796407	30082
12363250763	30119
12362681264	30119
12369745842	30082
12371686511	30082
12371739493	30082
12371780169	30082
12371773153	30119
12371686598	30119
12376792702	30032
12379715217	30119
12379740804	30119
12383894974	30119
12386733052	30119
12386926471	30119
12388956881	30119
12394660114	30119
12394647042	30119
12400251543	30082
12399664484	30119
12401364627	30119
12400841040	30119
12404474575	30119
12407488777	30119
12407997758	30119
12410063796	30032
12410005132	30119
12425735970	30119
12425792403	30119
12425735943	30119
12426330310	30119
12426129423	30119
12429497344	30082
12430205179	30119
12430205176	30119
12429733007	30119
12430205127	30119
12430205189	30119
12431499711	30119
12431322238	30119
12431499708	30119
12431568916	30119
12432056863	30119
12431322210	30119
12438971886	30082
12439551837	30119
12439895891	30119
12438971830	30119
12439776353	30119
12439351247	30119
12439895889	30119
12449574969	30119
12449769771	30032
12449769768	30032
12452998251	30119
12452848856	30119
12452853454	30119
12461071914	30032
12461591783	30082
12470831617	30032
12470831607	30082
12472299000	30119
12472395256	30119
12472395263	30119
12479190351	30032
12478516922	30032
12479604197	30082
12485857928	30032
12485982220	30032
12492819944	30032
12492520380	30082
12494497559	30082
12495348248	30032
12495068520	30032
12495005193	30032
12501401596	30032
12510389501	30032
12509512299	30032
12512600719	30032
12512125370	30032
12513115580	30032
12515468697	30032
12513115562	30082
12517834617	30032
12517029698	30082
12518132363	30032
12518765122	30032
12522040088	30032
12521063835	30032
12521153663	30032
12520244479	30032
12524537287	30032
12527323327	30032
12527364540	30032
12527364541	30032
12526683393	30032
12526865229	30032
12530862797	30082
12532642544	30032
12534533793	30032
12534533792	30032
12534686893	30032
12535352274	30032
12536917616	30119
12537350362	30032
12536063693	30032
12536679233	30032
12540560037	30032
12540635210	30032
12540719431	30032
12540719428	30032
12540597932	30032
12540560036	30032
12540597933	30032
12540719400	30032
12552180004	30032
12552918837	30032
12552104961	30032
12555701771	30082
12560538496	30032
12561397693	30032
12563832624	30032
12568882991	30032
12568813232	30119
12568102861	30119
12568882956	30119
12579669958	30082
12580861632	30032
12584181331	30119
12583568096	30119
12584500499	30119
12585603772	30119
12586170220	30119
12586044940	30119
12585986661	30119
12590020694	30119
12592034760	30119
12595350450	30119
12600850495	30082
12602516860	30119
12612223292	30082
12632720040	30082
11185308760	30111
11190604438	30111
11190602572	30111
11190450599	30111
11190621005	30111
11433852578	30082
11696777123	30082
11713177869	30082
11713596740	30082
11713620294	30082
11713620290	30082
11713498754	30082
11713538271	30082
11713540763	30082
11727147557	30082
11730708157	30082
11752099924	30082
11780402061	30082
11789559858	30082
11789272449	30082
11789272457	30082
11789470367	30082
11789271785	30082
11801813958	30082
11803090272	30082
11810689179	30082
11810727361	30082
11822217791	30082
11823579646	30082
11823813295	30082
11825698342	30082
11838473715	30082
11839288629	30082
11851159048	30082
11857440069	30082
11865650046	30119
11870954003	30082
11930548921	30032
11951855536	30032
11971332874	30032
11990349040	30032
11995855801	30032
12000644210	30032
12033682915	30032
12033815660	30032
12033997834	30032
12033997835	30032
12035565934	30032
12038469375	30032
12115965340	30032
12156949354	30082
12158313114	30032
12157640387	30032
12180451367	30032
12184321988	30119
12185033277	30082
12199379231	30119
12200594040	30119
12200594041	30119
12200785695	30119
12203916854	30082
12217541070	30119
12218308439	30082
12218308462	30082
12218974870	30032
12223480103	30082
12224624408	30032
12227349287	30119
12227266864	30119
12229212732	30119
12230196684	30122
12236770107	30119
12244460942	30082
12245479385	30119
12245001229	30119
12244460907	30119
12244524911	30119
12245479330	30032
12245479347	30032
12245479346	30032
12245479349	30032
12245836476	30119
12245001262	30119
12245479352	30082
12246066072	30119
12257218591	30119
12266167591	30032
12264344676	30032
12266926406	30032
12268060858	30032
12274269833	30082
12274276626	30118
12274269449	30082
12276394748	30032
12275961405	30032
12276394743	30032
12281361193	30032
12281435594	30032
12282611521	30032
12285594134	30032
12287049166	30082
12287170714	30032
12288561988	30032
12288561937	30032
12290833165	30082
12290913858	30082
12293578455	30032
12293337189	30032
12293578454	30032
12293292073	30032
12293337187	30032
12293428449	30032
12293438756	30032
12293500677	30032
12293438789	30032
12294399387	30032
12294486874	30119
12294399399	30119
12293578416	30119
12294486871	30119
12294486892	30032
12293578428	30032
12303561130	30082
12306293599	30032
12309557560	30032
12307672584	30032
12309732027	30032
12307336263	30032
12309606287	30032
12309557591	30082
12313073095	30082
12313786658	30032
12314319972	30032
12314865015	30032
12314319971	30032
12313786657	30032
12314537543	30032
12314319937	30121
12314831947	30121
12314865032	30032
12317527447	30032
12317556374	30082
12318321451	30082
12317527492	30119
12317978142	30119
12317756070	30119
12317527495	30121
12320104010	30119
12320025616	30119
12319440829	30119
12321296584	30082
12321065685	30082
12322840124	30032
12323685469	30119
12323685466	30119
12323942432	30119
12323685467	30119
12325283759	30032
12324830047	30032
12325430512	30032
12325488622	30119
12325601833	30032
12325488612	30032
12325601826	30032
12325430561	30032
12325488625	30032
12328289453	30082
12331123397	30032
12331123320	30119
12332192932	30032
12332192933	30032
12332241049	30032
12332389941	30032
12332241048	30032
12332389940	30032
12331959967	30032
12332241044	30032
12331123304	30032
12333090840	30032
12331959981	30032
12332183259	30119
12332192950	30119
12332389934	30119
12331596530	30119
12331959985	30082
12332241072	30119
12331596536	30119
12334167912	30119
12332192967	30119
12335524513	30119
12337719146	30119
12337719111	30118
12337719123	30119
12337147232	30119
12340725397	30119
12342267889	30032
12340725353	30032
12342397834	30032
12340521842	30032
12346354941	30082
12352295473	30032
12351730637	30032
12351430538	30032
12351430541	30032
12351730626	30032
12354809934	30119
12355463172	30119
12355574877	30119
12355463165	30119
12354809907	30032
12359858621	30032
12358796443	30082
12363250763	30119
12363394807	30119
12363889903	30119
12369745842	30082
12371805289	30082
12371780204	30082
12371780169	30082
12371773153	30119
12371686598	30119
12379715217	30119
12379740804	30119
12383894974	30119
12386926471	30119
12394660115	30119
12394660114	30119
12400251543	30082
12399664484	30119
12401364627	30119
12400841040	30119
12404659177	30119
12404474575	30119
12403151261	30119
12407488777	30119
12407681776	30119
12410063796	30032
12410005132	30119
12417399062	30082
12417435287	30119
12420070932	30032
12425735970	30119
12425792402	30119
12425792403	30119
12425735943	30119
12426330310	30119
12426129423	30119
12429497344	30082
12430205176	30119
12429497385	30119
12430205127	30119
12430205189	30119
12431499703	30119
12431322210	30119
12431499788	30119
12438971886	30082
12438450653	30119
12439551837	30119
12439165437	30119
12439776353	30119
12439895889	30119
12449574968	30119
12448285453	30119
12449769771	30032
12449769768	30032
12452817869	30119
12452998251	30119
12452848856	30119
12452853454	30119
12461071914	30032
12461591783	30082
12470831617	30032
12470831607	30082
12472299000	30119
12472395256	30119
12473745391	30119
12472395263	30119
12478516922	30032
12479604197	30082
12481582417	30119
12485857928	30032
12485982220	30032
12492819944	30032
12494497559	30082
12495348249	30032
12495348248	30032
12494986156	30032
12501401596	30032
12501998760	30032
12510389501	30032
12512125370	30032
12512600763	30032
12515468696	30032
12513365904	30032
12515468697	30032
12513115562	30082
12517834617	30032
12517029698	30082
12518132363	30032
12518765123	30032
12518765122	30032
12522040088	30032
12521153663	30032
12521719872	30032
12520244479	30032
12524537287	30032
12527323327	30032
12526683392	30032
12526865219	30032
12529818708	30032
12530862797	30082
12532642544	30032
12534533793	30032
12534874385	30032
12534686893	30032
12534751113	30032
12535164621	30082
12535352274	30032
12536917616	30119
12536517067	30032
12536917643	30032
12536679233	30032
12540560037	30032
12540635210	30032
12540719431	30032
12540719428	30032
12540668059	30032
12540597933	30032
12540668058	30032
12552104963	30032
12552180004	30032
12555701771	30082
12555685466	30119
12560538496	30032
12568882991	30032
12567286780	30119
12569658557	30119
12568102862	30119
12571578251	30119
12575029330	30032
12579669958	30082
12580331128	30119
12583698070	30119
12586145835	30119
12586044940	30119
12585986661	30119
12586044903	30032
12590020694	30119
12592904835	30119
12591299213	30119
12591022989	30119
12593058006	30119
12592034760	30119
12595350450	30119
12594913071	30119
12600850495	30082
12602516860	30119
12602783338	30032
12612223292	30082
12621250100	30082
11190450599	30111
11190621004	30111
11190602575	30111
12293578428	30032
12307672585	30032
12307336263	30032
12314319972	30032
12313786657	30032
12318321451	30082
12323685466	30119
12323942432	30119
12332389940	30032
12332389945	30032
12331123304	30032
12331596536	30119
12337719123	30119
12335720638	30119
12342267889	30032
12355574876	30119
12371773153	30119
12376792702	30032
12425735970	30119
12429497344	30082
12449769771	30032
12461071914	30032
12472299000	30119
12472395256	30119
12479190351	30032
12494497559	30082
12495005193	30032
12510389501	30032
12509512299	30032
12512600719	30032
12513115580	30032
12517029698	30082
12527364541	30032
12530862797	30082
12535352274	30032
12540560036	30032
12555701771	30082
12563832624	30032
12579669958	30082
12584500499	30119
12585603772	30119
12600850495	30082
